status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
387386548007364_562779207134763,"In parting for tonight....here is a  quote 
<3 ""Love is of all passions the strongest, for it attacks simultaneously the head, the heart, and the senses""..<3 
Lala Salama",,status,,https://www.facebook.com/LoveMattersAfrica/posts/562779207134763,2013-12-08 14:22:33,75,5,19,75,0,0,0,0,0
387386548007364_562694930476524,"Parents can find it difficult to communicate with their children. Conversely, offspring can be too embarrassed to discuss sensitive topics with their parents ... Is there such a thing as a parent being too open talking about ""Sex""

Would you prefer a parent who is too open or too conservative when it come to talking about sex! 

http://lovematters.co.ke/news/parent-child-communication-breakdown-part-2",,status,,https://www.facebook.com/LoveMattersAfrica/posts/562694930476524,2013-12-08 11:10:00,16,32,3,16,0,0,0,0,0
387386548007364_558785264200824,"How did you find Love Matters on FB ?
through 
1 : The STAR newspaper / website 
2 : Our Website www.lovematters.co.ke
3 : FB share
4 : Twitter
5 : Other (identify source)",,status,,https://www.facebook.com/LoveMattersAfrica/posts/558785264200824,2013-12-08 10:00:01,10,26,0,10,0,0,0,0,0
387386548007364_562235300522487,"Good morning lovely people..tafakari haya : 
<3 The giving of love is an education in itself.<3
Have a blessed Sunday.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/562235300522487,2013-12-08 02:00:00,29,3,4,29,0,0,0,0,0
387386548007364_562233470522670,"Goodnight good people...tafakai haya...
<3 Love is the hardest habit to break, and the most difficult to satisfy. <3
Kesho pia ni siku",,status,,https://www.facebook.com/LoveMattersAfrica/posts/562233470522670,2013-12-07 14:00:00,108,27,16,108,0,0,0,0,0
387386548007364_558785150867502,"How did you find Love Matters on FB ?
through 
1 : The STAR newspaper / website 
2 : Our Website www.lovematters.co.ke
3 : FB share
4 : Twitter
5 : Other (identify source)",,status,,https://www.facebook.com/LoveMattersAfrica/posts/558785150867502,2013-12-07 12:00:01,8,16,1,8,0,0,0,0,0
387386548007364_562046880541329,"#DidYouKnow :  Women account for 60% of the 2 million HIV-related deaths that occur in sub-Saharan Africa every year. 

Research indicates that this is due to traditional cultures that accept male infidelity while enforcing female faithfulness.

Read more about this from the article Infidelity everywhere or not! 

https://lovematters.co.ke/news/infidelity-everywhere-or-not",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/562046880541329/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/562086240537393:0,2013-12-07 06:30:00,18,7,3,18,0,0,0,0,0
387386548007364_562040467208637,"Good morning people ...Tafakari haya  
<3 There are never enough 'I Love You's'. <3
Have a restful weekend.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/562040467208637,2013-12-07 03:30:01,30,0,1,30,0,0,0,0,0
387386548007364_561815460564471,"As we settle down for the day i leave you with the words of our fallen son #NelsonMandela

""Everyone can rise above their circumstances and achieve success if they are dedicated to and passionate about what they do.""

Are you passionate about what you do on a daily basis...

Goodnight good people",,status,,https://www.facebook.com/LoveMattersAfrica/posts/561815460564471,2013-12-06 14:00:57,37,6,11,37,0,0,0,0,0
387386548007364_561794540566563,Here is how to insert a contraceptive vaginal ring.,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/561794540566563/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/561798047232879:0,2013-12-06 13:15:00,14,7,4,14,0,0,0,0,0
387386548007364_561740720571945,"#SexTips A contraceptive vaginal ring is about 5cm across, and you keep it high up inside your vagina. It stops you getting pregnant using hormones, like the pill.",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/561740720571945/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/561762010569816:0,2013-12-06 11:30:01,6,8,0,6,0,0,0,0,0
387386548007364_561692010576816,"Drinking may help break the ice, but it can also cause trouble ever woken up in bed with the wrong person? Or had to run to the pharmacy for emergency contraception? 

How much is too much?

Read about Sex & Alcohol top ten facts https://lovematters.co.ke/news/sex-and-alcohol-top-five-facts",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/561692010576816/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/561698677242816:0,2013-12-06 08:30:00,5,4,2,5,0,0,0,0,0
387386548007364_561626017250082,"Dear Admin,

I dont why I feel jealous when my boyfriend hangs out with his friends .

Please help.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/561626017250082,2013-12-06 05:00:01,8,45,0,8,0,0,0,0,0
387386548007364_561440890601928,"Good morning to you all..a dark and grey day for Africa as we wake up to the news of the passing of one of Africa greatest sons and statemen : Nelson Madiba Mandela 

""A good head and a good heart are always a formidable combination. ""  - Nelson Mandela...

As we grieve the loss... we celebrate a great leader....",,status,,https://www.facebook.com/LoveMattersAfrica/posts/561440890601928,2013-12-05 22:00:00,42,97,5,42,0,0,0,0,0
387386548007364_561297070616310,"As we settle down for the night Tafakari haya : 
<3 You might be really in love with someone, but remember they still have the right not to feel the same way about you....<3

Good night good people....",,status,,https://www.facebook.com/LoveMattersAfrica/posts/561297070616310,2013-12-05 14:00:01,62,63,18,62,0,0,0,0,0
387386548007364_561227360623281,"#DidYouKNow In Brazil on the 8th of August the International Day of the Female Orgasm -- or Día Internacional del Orgasmo Femenino -- is marked...it in the hope that on this day women will focus on becoming more aware of their sexuality....

Know of any other interesting days that are marked globally you would like to share?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/561227360623281,2013-12-05 13:00:01,12,3,1,12,0,0,0,0,0
387386548007364_560819093997441,"#loveTips In a healthy relationship, ask your partner's opinion and take it into consideration. You're both equally important.

Like if you agree, comment if you dont.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/560819093997441,2013-12-05 11:00:00,46,5,8,46,0,0,0,0,0
387386548007364_561059250640092,"Have media reports about infidelity ever made you paranoid about your own relationship? ....

Read : Infidelity everywhere ! or not https://lovematters.co.ke/news/infidelity-everywhere-or-not",,status,,https://www.facebook.com/LoveMattersAfrica/posts/561059250640092,2013-12-05 06:00:00,1,2,0,1,0,0,0,0,0
387386548007364_560814897331194,"This weekend if you want to take your loved one out, Love Matters recommendsChampagne Wine Pairing at Sankara on the 6th & 7th of Dec 2013. 
For Ksh 5500 enjoy an exquisite menu paired with Le Decanter Champagne

For more details http://www.kenyabuzz.com/whats-on/champagne-wine-pairing

A Love Matters and Kenya Buzz partnership",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/560814897331194/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/561063520639665:0,2013-12-05 04:30:01,3,0,0,3,0,0,0,0,0
387386548007364_560818573997493,"#InTheNews Let's not bury our heads in the sand, our teens are sexually active. 
Would you say Kenyan youth are vulnerable because they don't have proper negotiation skills on sexuality issues and limited access to sexual reproductive health information",,status,,https://www.facebook.com/LoveMattersAfrica/posts/560818573997493,2013-12-05 02:00:00,11,10,1,11,0,0,0,0,0
387386548007364_560816660664351,Good  morning people...Tafakari haya <3 Love is the flower you've got to let grow. <3...have a fab day!,,status,,https://www.facebook.com/LoveMattersAfrica/posts/560816660664351,2013-12-04 23:00:00,26,10,3,26,0,0,0,0,0
387386548007364_560793667333317,<3 Love is like war: easy to begin but very hard to stop <3 .....have a goodnight people ... see you in a couple of hours.,,status,,https://www.facebook.com/LoveMattersAfrica/posts/560793667333317,2013-12-04 14:00:05,42,16,9,42,0,0,0,0,0
387386548007364_560770990668918,"#Sextips The clitoris is her most sensitive place – it has 8,000 or more nerve endings! It can be even too sensitive to touch directly. 
Watch her response......

Do you agree?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/560770990668918,2013-12-04 13:03:30,105,160,10,105,0,0,0,0,0
387386548007364_560620794017271,"Do you think more sex = being happier? What's more important, quantity or quality...

http://lovematters.co.ke/news/does-more-sex-make-us-happier",,status,,https://www.facebook.com/LoveMattersAfrica/posts/560620794017271,2013-12-04 09:00:01,8,11,1,8,0,0,0,0,0
387386548007364_560587470687270,"Dear Admin,

What are the side effect of ARVS, I have seen people who grow fat others thin while they are on ARVS and also can ARVS affect the eyes sight?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/560587470687270,2013-12-04 05:00:00,11,14,0,11,0,0,0,0,0
387386548007364_560571937355490,"Good morning people....Tafakari haya: 
<3 Friendship often ends in love, but love in friendship - rare. <3
Like if you agree...

Find more quotes on http://lovematters.co.ke/quotes",,status,,https://www.facebook.com/LoveMattersAfrica/posts/560571937355490,2013-12-04 03:08:17,10,0,2,10,0,0,0,0,0
387386548007364_560265800719437,"As we sign off tonight,

here is a #LoveTip...Never go to sleep without making up after an argument. However, it might help to take a break after an argument to sort out your thoughts.

Goodnight all.... kesho pia ni siku.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/560265800719437,2013-12-03 14:00:00,51,27,4,51,0,0,0,0,0
387386548007364_560125194066831,"#LoveTips To maintain a healthy relationship, keep talking to each other and listen carefully to what the other has to say. Make sure you understand each other.

Find more love tips here : http://lovematters.co.ke/tips/love-tips",,status,,https://www.facebook.com/LoveMattersAfrica/posts/560125194066831,2013-12-03 08:00:00,35,14,13,35,0,0,0,0,0
387386548007364_560080314071319,"Purity will never forgive her mother. ... tricked into visiting her home village.... the knife caught up with her...

Read about her pain , suffering and eventual healing here 
http://lovematters.co.ke/news/knife-catches",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/560080314071319/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/560088030737214:0,2013-12-03 05:00:01,19,1,11,19,0,0,0,0,0
387386548007364_560047204074630,"<3 Where there is love there is life <3 ...

Good morning and have a lovely day all....check out  http://lovematters.co.ke/quotes for more quotes.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/560047204074630,2013-12-03 02:00:00,10,0,0,10,0,0,0,0,0
387386548007364_559517634127587,I show affection to my partner by _____________ (fill in the blank),,status,,https://www.facebook.com/LoveMattersAfrica/posts/559517634127587,2013-12-02 13:00:01,7,27,4,7,0,0,0,0,0
387386548007364_559515880794429,"#LoveTips Remember, every couple argues sometimes. This doesn't mean it's the end of the relationship. If it's about a minor issue, talk about it right away.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/559515880794429,2013-12-02 11:30:00,47,34,18,47,0,0,0,0,0
387386548007364_559644974114853,"When we make love my man doesn't ejaculate, his penis shrinks and I am left high. He has a backache..... 

Read more on what steps to take should your partner experience such : http://lovematters.co.ke/news/impotence-backache",,status,,https://www.facebook.com/LoveMattersAfrica/posts/559644974114853,2013-12-02 10:00:00,23,35,1,23,0,0,0,0,0
387386548007364_559517064127644,"Dear Admin,

What can you do when your sex mood is 2 down?

Please advice",,status,,https://www.facebook.com/LoveMattersAfrica/posts/559517064127644,2013-12-02 05:00:00,11,66,1,11,0,0,0,0,0
387386548007364_559515517461132,"Good morning beautiful people ... 

Tafakari haya: <3 Gravity is not responsible for people falling in love.<3....

Have a wonderful week.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/559515517461132,2013-12-02 02:00:00,15,11,3,15,0,0,0,0,0
387386548007364_558785000867517,"How did you find Love Matters on FB ?
through 
1 : The STAR newspaper / website 
2 : Our Website www.lovematters.co.ke
3 : FB share
4 : Twitter
5 : Other (identify source)",,status,,https://www.facebook.com/LoveMattersAfrica/posts/558785000867517,2013-12-01 12:00:00,5,14,1,5,0,0,0,0,0
387386548007364_559231330822884,Like if you agree.....,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/559231330822884/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/559240390821978:0,2013-12-01 07:00:01,42,0,16,42,0,0,0,0,0
387386548007364_559199357492748,GoodAfternoon all on day as we mark World Aids Day 2013 #WAD2013  Tafakari Haya....,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/559199357492748/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/559203184159032:0,2013-12-01 04:45:01,19,1,4,19,0,0,0,0,0
387386548007364_558795090866508,"According to research Sexting can spice up your sex life..
enhancing your relationship or keep a long-distance love affair on the boil.... do you agree or disagree.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/558795090866508,2013-11-30 12:00:00,26,37,3,26,0,0,0,0,0
387386548007364_558705797542104,"How did you find Love Matters on FB ?
through 
1 : The STAR newspaper / website 
2 : Our Website www.lovematters.co.ke
3 : FB share
4 : Twitter
5 : Other (identify source)",,status,,https://www.facebook.com/LoveMattersAfrica/posts/558705797542104,2013-11-30 10:00:01,4,18,1,4,0,0,0,0,0
387386548007364_558616800884337,"Some men wonder if vibrators and dildos are evil instruments designed to replace them.....while a woman may enjoy the occasional self-love with the help of a little battery-operated friend, it can never replace love-making with a partner

Sex Toys : Read more http://lovematters.co.ke/news/sex-toys-top-five-facts",,status,,https://www.facebook.com/LoveMattersAfrica/posts/558616800884337,2013-11-30 05:45:00,10,7,2,10,0,0,0,0,0
387386548007364_558584000887617,"Good Saturday morning to you all....Tafakari haya 
""Choices have consequences""..
We all know the consequences of choosing to have unprotected sex dont we?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/558584000887617,2013-11-30 03:30:00,28,33,2,28,0,0,0,0,0
387386548007364_557882247624459,#LoveTips <3 In a healthy relationship you can say 'no' if you don't like something. <3,,status,,https://www.facebook.com/LoveMattersAfrica/posts/557882247624459,2013-11-29 11:30:00,34,27,4,34,0,0,0,0,0
387386548007364_558060084273342,"Sex Toys to spice up your sex life...
Yes or a big No",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/558060084273342/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/558104840935533:0,2013-11-29 07:00:01,7,30,8,7,0,0,0,0,0
387386548007364_557880164291334,"Dear Admin,

I had sex with a lady,I used condom but towards ejaculation I removed the condom and released to her. After two months we went with her for a test, she was +ve and I tested -ve. 
Plz advice me what might be happening?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/557880164291334,2013-11-29 05:00:00,55,338,1,55,0,0,0,0,0
387386548007364_557882627624421,"Good Furahiday to you all.....
Tafakari haya as you look forward to the end of the month and the weekend 
<3 A flower cannot blossom without sunshine, and man cannot live without love. <3",,status,,https://www.facebook.com/LoveMattersAfrica/posts/557882627624421,2013-11-28 23:30:00,39,25,6,39,0,0,0,0,0
387386548007364_557586164320734,"#SexTips You're not ready for sex if you're only doing it because you're worried your partner will dump you if you don't.

Like if you agree or comment if you dont",,status,,https://www.facebook.com/LoveMattersAfrica/posts/557586164320734,2013-11-28 12:00:00,40,14,3,40,0,0,0,0,0
387386548007364_557566197656064,"Does a big butt equal good health?

Find out : http://lovematters.co.ke/news/big-butt-big-health",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/557566197656064/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/557573087655375:0,2013-11-28 11:00:01,15,2,4,15,0,0,0,0,0
387386548007364_557429707669713,"#LoveTip Remember you can learn
from a break-up as well. You
might do things differently
in a next relationship so that
one will be better and long-
lasting.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/557429707669713,2013-11-28 05:00:56,43,23,15,43,0,0,0,0,0
387386548007364_557213677691316,"Love Matters recommends the Sondeka fest  - Kenya's 1st annual creative festival - a platform for numerous events, activities, exhibitions that showcases Kenya's creative industry and promote Kenya as Africa's center for creativity and investment opportunities 

from Nov. 29th to Dec. 1st 2013 at The Greenhouse on Ngong Road

For more info http://www.kenyabuzz.com/whats-on/sondeka-fest-2013
 A Love Matters & Kenya Buzz partnership",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/557213677691316/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/557446717668012:0,2013-11-28 04:30:01,3,0,0,3,0,0,0,0,0
387386548007364_557221634357187,"Tafakari haya ....""You can't ever cure the pain of 'Goodbye' "" .... 
Have a very good morning lovely people. <3",,status,,https://www.facebook.com/LoveMattersAfrica/posts/557221634357187,2013-11-27 22:30:00,50,26,10,50,0,0,0,0,0
387386548007364_557141054365245,"#LoveTips The main reason people get jealous in a relationship is that they feel insecure about themselves or their relationship.

Like if you agree...comment if you dont.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/557141054365245,2013-11-27 11:30:00,91,15,6,91,0,0,0,0,0
387386548007364_557059707706713,"#DidYouKnow Women have wet dreams ...some women are woken in the night by the intense pleasure of an orgasm. There's usually no ejaculate, but the vagina does become wet and lubricated.

Read more : http://lovematters.co.ke/news/women-have-wet-dreams-too",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/557059707706713/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/557074717705212:0,2013-11-27 08:00:01,27,15,6,27,0,0,0,0,0
387386548007364_557021994377151,"Dear Admin,
How long does it take for the first signs to appear upon infection by the HIV-virus?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/557021994377151,2013-11-27 06:00:00,7,42,0,7,0,0,0,0,0
387386548007364_556993394380011,"Good morning good people.... Tafakari haya..
""You don't earn loyalty in a day. You earn loyalty day-by-day.""
Like if you agree",,status,,https://www.facebook.com/LoveMattersAfrica/posts/556993394380011,2013-11-27 03:36:21,50,2,2,50,0,0,0,0,0
387386548007364_556750101071007,"With World Aids Day 4 days away ..are you HIV Aware....

http://lovematters.co.ke/news/hivaids-top-five-facts",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/556750101071007/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/556754537737230:0,2013-11-26 13:05:00,5,7,1,5,0,0,0,0,0
387386548007364_556663117746372,"#SexTips  ""This should go without saying, but sex can only happen if both partners consent.""",,status,,https://www.facebook.com/LoveMattersAfrica/posts/556663117746372,2013-11-26 10:00:00,13,9,0,13,0,0,0,0,0
387386548007364_556614751084542,"38 years old , smart, beautiful, funny and charismatic.... so why is Angela despite these admirable traits... not married ? ...

Dumb reasons for saying ""I do.."" http://lovematters.co.ke/news/dumb-reasons-saying-i-do",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/556614751084542/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/556618554417495:0,2013-11-26 06:30:01,6,8,0,6,0,0,0,0,0
387386548007364_556516327761051,"#inTheNews Parents urged to talk about Sex with their children. Did your parents ever talk to you about sex...First time, do's and dont's?",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/556516327761051/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/556561981089819:0,2013-11-26 02:00:01,12,2,5,12,0,0,0,0,0
387386548007364_556476847764999,"Good morning to you all , as the day unfolds ..tafakari haya ... 
<3 ""Love is like war: easy to begin but very hard to stop."" <3",,status,,https://www.facebook.com/LoveMattersAfrica/posts/556476847764999,2013-11-25 23:30:00,81,50,15,81,0,0,0,0,0
387386548007364_556254551120562,"Woman, you don't ""have a problem of having orgasms"". You have a simple problem called impatience ....

Read our experts response to.... ""I am a female who has a problem having orgasms. Sometimes I just fake it because I feel like I am taking too long.""  

http://lovematters.co.ke/news/problem-called-impatience",,status,,https://www.facebook.com/LoveMattersAfrica/posts/556254551120562,2013-11-25 12:00:00,15,6,2,15,0,0,0,0,0
387386548007364_556281097784574,#SexTips Men often think making sexual comments to women or touching them in the street or on the bus is just fun. It's not. They hate it. Show respect.. Like if you agree..Comment if you dont...,,status,,https://www.facebook.com/LoveMattersAfrica/posts/556281097784574,2013-11-25 11:00:23,135,20,8,135,0,0,0,0,0
387386548007364_556108571135160,"Dear Admin,

 I am a female who has a problem having orgasms. Sometimes I just fake it because I feel like I am taking too long. 

Please advise…",,status,,https://www.facebook.com/LoveMattersAfrica/posts/556108571135160,2013-11-25 05:00:00,9,40,2,9,0,0,0,0,0
387386548007364_556108301135187,"Good Morning morning to you all....As you start the week.. Tafakari haya... <3""To be brave is to love unconditionally without expecting anything in return."">3",,status,,https://www.facebook.com/LoveMattersAfrica/posts/556108301135187,2013-11-25 02:00:01,34,15,6,34,0,0,0,0,0
387386548007364_555651897847494,"Physical and emotional satisfaction the first time you have sex is also important. If it felt good in both of these ways, it's more likely your future sex life will get you off in every sense of the word.
How did you feel about your first time?

https://lovematters.co.ke/news/how-first-time-sex-affects-your-future",,status,,https://www.facebook.com/LoveMattersAfrica/posts/555651897847494,2013-11-24 10:00:00,18,22,3,18,0,0,0,0,0
387386548007364_555684991177518,#LoveTips <3 In a healthy relationship you can say 'no' if you don't like something.....<3,,status,,https://www.facebook.com/LoveMattersAfrica/posts/555684991177518,2013-11-24 05:00:01,14,11,4,14,0,0,0,0,0
387386548007364_555636864515664,"Good morning to you all as you wake up to a beautiful Sunday...tafakari haya  <3 ""A simple 'I love you' means more than money. <3",,status,,https://www.facebook.com/LoveMattersAfrica/posts/555636864515664,2013-11-24 02:00:00,43,24,8,43,0,0,0,0,0
387386548007364_555082427904441,"#DidYouKnowThat  If you take the e-pill before ovulation, the e-pill tricks your body into thinking that ovulation has already happened, so it delays ovulation. .
Here is more on Emergency Contraception ....http://lovematters.co.ke/news/emergency-contraception-top-five-facts",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/555082427904441/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/555118807900803:0,2013-11-23 04:30:01,13,10,1,13,0,0,0,0,0
387386548007364_555080514571299,"Good Saturday morning to you lovely people...Tafakari haya....<3""Don't fall for someone unless they are willing to catch you.""<3",,status,,https://www.facebook.com/LoveMattersAfrica/posts/555080514571299,2013-11-23 02:30:00,41,18,8,41,0,0,0,0,0
387386548007364_554711607941523,"#SexTips ""Look into your partner's eyes when you make love! You'll feel connected and at the same time you can check to see if your partner is enjoying him/herself""  - Like if you agree...",,status,,https://www.facebook.com/LoveMattersAfrica/posts/554711607941523,2013-11-22 10:00:00,139,48,11,139,0,0,0,0,0
387386548007364_554703061275711,"The condom slipped your mind or off the penis, ...frantic calculations..'Could I be fertile right now?'... its an emergency .. a rush to the pharmacy in search of a 'morning-after pill'

What do you know about the e-pill? Here are top five fact on emergency contraception. 

http://lovematters.co.ke/news/emergency-contraception-top-five-facts",,status,,https://www.facebook.com/LoveMattersAfrica/posts/554703061275711,2013-11-22 08:00:00,15,0,1,15,0,0,0,0,0
387386548007364_554617651284252,"Dear Admin,
Hi,my gf tells me that she hates condoms and birth controls methods. We usually have sex during her safedays coz we dont want pregnancy at this moment. Am getting concerned about this coz am not looking forward to be a dad so soon. I have consulted her to turn on birth controls method but she just said she does not like them. 
Please advice.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/554617651284252,2013-11-22 05:00:00,23,132,3,23,0,0,0,0,0
387386548007364_554611761284841,"Good Morning ... Furahiday! :) is here.....Tafakari haya : 
<3 ""Love is of all passions the strongest, for it attacks simultaneously the head, the heart, and the senses."" <3
Liike if you agree and comment if you dont.",,status,,https://www.facebook.com/LoveMattersAfrica/posts/554611761284841,2013-11-22 01:35:01,52,13,0,52,0,0,0,0,0
387386548007364_554255134653837,"#InTheNews Marking Transgender Day of Remembrance 

A parent remarks "" I love my daughter and I support her, however my greatest challenge is the scrutiny of coming out in public. I struggle with this, because I don't have the confidence to speak about this issue in the limelight. I have also met with other transgender parents who share the same dilemma."" 

Would you embrace your brother/ sister is she told you they are transgender.",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/554255134653837/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/554255147987169:0,2013-11-21 07:30:55,1,2,0,1,0,0,0,0,0
387386548007364_553978291348188,"Planning to take your loved one out this weekend Love Matters recommends XmasBox - it offers to its visitors a selective, sophisticated and personal Christmas fair.
Nov 22nd - 24th 
Fees : Adults: 400 & Kids: 150

http://www.kenyabuzz.com/whats-on/xmasbox

A <3 Love Matters <3 & Kenya Buzz partnership

Subscribe to Kenya Buzz for updates : http://www.kenyabuzz.com/newsletter/signup",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/553978291348188/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/554191494660201:0,2013-11-21 04:30:01,2,0,0,2,0,0,0,0,0
387386548007364_554158104663540,"Good Thursday Morning to you all....Tafakari haya....
<3 ""Love cures people, both the ones who give it and the ones who receive it."" <3
Like if you agree , comment if you dont.....",,status,,https://www.facebook.com/LoveMattersAfrica/posts/554158104663540,2013-11-21 02:00:00,56,10,3,56,0,0,0,0,0
387386548007364_553868098025874,"#JustWondering ""Why is it that a man undresses a girl before sex and after doing it he leaves her to put on her clothes by herself?""",,status,,https://www.facebook.com/LoveMattersAfrica/posts/553868098025874,2013-11-20 13:00:00,120,233,34,120,0,0,0,0,0
387386548007364_553852181360799,"If losing your virginity was relaxing yet exciting, and if you felt confident and proud afterwards, you're more likely to have a positive and healthy sex life in the future, (according to a US study) 

Here is how first time sex affects your future sexual experiences : https://lovematters.co.ke/news/how-first-time-sex-affects-your-future",,status,,https://www.facebook.com/LoveMattersAfrica/posts/553852181360799,2013-11-20 11:00:00,3,1,0,3,0,0,0,0,0
387386548007364_553784571367560,Did you know that your first time sex affects your future ? How would you describe losing your virginity? Were you relaxed or nervous? In control or under pressure? Any regret afterwards? .....,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/553784571367560/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/553784581367559:0,2013-11-20 07:00:07,39,58,6,39,0,0,0,0,0
387386548007364_553728038039880,"Dear Admin

I'm in the same problem now, we argued with ma gal and now she seem to be bored; 

Help me....",Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/553728038039880/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/553728044706546:0,2013-11-20 03:00:09,20,10,1,20,0,0,0,0,0
387386548007364_553685184710832,"A very good morning to you all.... 
Like if you agree that <3 ""Love never fails, people fail in love.""<3...",,status,,https://www.facebook.com/LoveMattersAfrica/posts/553685184710832,2013-11-19 23:35:00,4,3,1,4,0,0,0,0,0
387386548007364_553459258066758,Here getting to know the vagina more...for all of us it's the first trip we take: through the vagina. It can squeeze up tight or stretch out wide. Do you know about the g-spot and female ejaculation... Read more http://lovematters.co.ke/news/vagina-top-five-facts,Timeline Photos,photo,https://www.facebook.com/LoveMattersAfrica/photos/a.390673737678645.94223.387386548007364/553459258066758/?type=3,https://www.facebook.com/LoveMattersAfrica/posts/553459274733423:0,2013-11-19 12:03:05,31,16,13,31,0,0,0,0,0
387386548007364_553415434737807,"Sengas come from a time when all men were required to have some form of sexual experience and all women were required to remain virgins.  

Would you accept the services os  a""senga' to teach you the ins and outs of pleasuring your partner/ husband to be?

http://lovematters.co.ke/news/sex-treasure-hunt",,status,,https://www.facebook.com/LoveMattersAfrica/posts/553415434737807,2013-11-19 10:01:47,11,4,0,11,0,0,0,0,0
387386548007364_553267074752643,#LoveTips Make your wife or girlfriend feel good by telling her how much you miss her when you are apart.,,status,,https://www.facebook.com/LoveMattersAfrica/posts/553267074752643,2013-11-19 06:00:01,35,18,14,35,0,0,0,0,0
387386548007364_553265901419427,"#InTheNews  University Students caught in porn scandal.

""...It seems the days of hustling by doing course work for cash are over and we are using natural resources for a quick buck.... ""Porn for Tuition"" ...

What are your thoughts on students shooting porn videos to make money?",,status,,https://www.facebook.com/LoveMattersAfrica/posts/553265901419427,2013-11-19 03:00:00,5,56,2,5,0,0,0,0,0
